Speaker,Text,Folder,Filename
Speaker 0,"vale Wendy listo entonces pues igual estás atenta a nuestra oferta de seminarios, cursos y talleres que estamos ofertando por la página y cualquier inquietud acerca de este otro curso nos las haces saber por cualquiera de los medios de comunicación que tenemos allí, ¿vale?",2023-07-08a-2023-08-10a,e9305be13c9e4cb3a90fcd10d9d7b0ff_20230708t14_12_utc.txt
Speaker 1,"Ok, muchísimas gracias.",2023-07-08a-2023-08-10a,e9305be13c9e4cb3a90fcd10d9d7b0ff_20230708t14_12_utc.txt
Speaker 0,"A ti, que tengas feliz día. Hasta luego.",2023-07-08a-2023-08-10a,e9305be13c9e4cb3a90fcd10d9d7b0ff_20230708t14_12_utc.txt
Speaker 0,"Buen día, señora Nancy, con María Ramírez de la Universidad Javeriana.  ¿Cómo está?",2023-07-08a-2023-08-10a,e9318cc6236b471ea3deb3bff752e62e_20230810t15_48_utc.txt
Speaker 1,"Bien, gracias a Dios.",2023-07-08a-2023-08-10a,e9318cc6236b471ea3deb3bff752e62e_20230810t15_48_utc.txt
Speaker 0,"Ah, bueno, me alegro mucho.",2023-07-08a-2023-08-10a,e9318cc6236b471ea3deb3bff752e62e_20230810t15_48_utc.txt
Speaker 1,"Ocupada, trabajando.  Gracias, no menos.  María José Piedraíta.  Integralmente.  Y en cualquier momento.  Por su participación.",2023-07-08a-2023-08-10a,e9318cc6236b471ea3deb3bff752e62e_20230810t15_48_utc.txt
Speaker 0,"¿Aló?  Señora Nancy, ¿me escucha?  ¿La puedo llamar en otra oportunidad?  ¿Aló, aló, aló?",2023-07-08a-2023-08-10a,e9318cc6236b471ea3deb3bff752e62e_20230810t15_48_utc.txt
Speaker 0,"Aló, buenos días. Aló, buenos días.",2023-07-08a-2023-08-10a,e9ff380b10bf430f9c6c24ff7277ea2b_20230810t15_45_utc.txt
Speaker 1,"Háblame en español, que es que...",2023-07-08a-2023-08-10a,e9ff380b10bf430f9c6c24ff7277ea2b_20230810t15_45_utc.txt
Speaker 0,Habla con Rosa María de la Cruz de la Universidad Javeriana de Cali. ¿Hablo con William Carrillo?,2023-07-08a-2023-08-10a,e9ff380b10bf430f9c6c24ff7277ea2b_20230810t15_45_utc.txt
Speaker 1,"Uy, sí, pero regáleme unos minutos, que estoy ocupadito en una reunión, ¿sí?",2023-07-08a-2023-08-10a,e9ff380b10bf430f9c6c24ff7277ea2b_20230810t15_45_utc.txt
Speaker 0,¿Me indica en qué momento lo podría contactar nuevamente?,2023-07-08a-2023-08-10a,e9ff380b10bf430f9c6c24ff7277ea2b_20230810t15_45_utc.txt
Speaker 1,"A las doce, a las doce, a las doce.",2023-07-08a-2023-08-10a,e9ff380b10bf430f9c6c24ff7277ea2b_20230810t15_45_utc.txt
Speaker 0,"Sí, señor, muchísimas gracias, que tenga feliz día.",2023-07-08a-2023-08-10a,e9ff380b10bf430f9c6c24ff7277ea2b_20230810t15_45_utc.txt
Speaker 0,"Hola, buenos días, soy de la Universidad Gabriela de Cali, ¿cómo estás?",2023-07-08a-2023-08-10a,ea838228b8fd4bd49930d7210cca7187_20230708t15_06_utc.txt
Speaker 1,"Bien, gracias.",2023-07-08a-2023-08-10a,ea838228b8fd4bd49930d7210cca7187_20230708t15_06_utc.txt
Speaker 0,"Mira, el motivo de mi llamada es pues primero felicitarte porque has sido admitido en el programa de diseño de comunicación visual y segundo consultar contigo cómo vas con el proceso de tu matrícula financiera.",2023-07-08a-2023-08-10a,ea838228b8fd4bd49930d7210cca7187_20230708t15_06_utc.txt
Speaker 1,"Ya, yo ya realicé el pago.",2023-07-08a-2023-08-10a,ea838228b8fd4bd49930d7210cca7187_20230708t15_06_utc.txt
Speaker 0,"Vale, en ese caso, pues como aquí no me registra, por favor me puedes enviar el comprobante de pago al WhatsApp. El profesional Juan David Mera te va a enviar un mensaje tipo de ideas que nos envíes a una captura de pantalla para que pues él pueda cargarlo. ¿Listo?",2023-07-08a-2023-08-10a,ea838228b8fd4bd49930d7210cca7187_20230708t15_06_utc.txt
Speaker 1,¿Comprobante de pago?,2023-07-08a-2023-08-10a,ea838228b8fd4bd49930d7210cca7187_20230708t15_06_utc.txt
Speaker 0,El comprobante de pago de la matrícula.,2023-07-08a-2023-08-10a,ea838228b8fd4bd49930d7210cca7187_20230708t15_06_utc.txt
Speaker 1,"Listo, dale.",2023-07-08a-2023-08-10a,ea838228b8fd4bd49930d7210cca7187_20230708t15_06_utc.txt
Speaker 0,"Vale, bueno, muchísimas gracias por atender la llama y que tengas buen día. De nada.",2023-07-08a-2023-08-10a,ea838228b8fd4bd49930d7210cca7187_20230708t15_06_utc.txt
Speaker 0,"Aló, muy buenos días, por favor.  Angie Bravo.  Buenos días, ¿con quién hablo?  Sebastián Velázquez, de la Universidad Javeriana de Cali.  ¿Cómo estás, Angie?",2023-07-08a-2023-08-10a,ed9c163b5e9e4197970dd5de7413f413_20230708t16_23_utc.txt
Speaker 1,Bien.,2023-07-08a-2023-08-10a,ed9c163b5e9e4197970dd5de7413f413_20230708t16_23_utc.txt
Speaker 0,"Bueno, me alegra mucho, Angie.  Nosotros previamente hemos intentado comunicarnos contigo, ya que mostraste cierto interés por nuestra maestría en finanzas.  Queríamos confirmar esa información, Angie.",2023-07-08a-2023-08-10a,ed9c163b5e9e4197970dd5de7413f413_20230708t16_23_utc.txt
Speaker 1,"Sí, pero por el momento no puedo.  Ya me toca para el próximo semestre.",2023-07-08a-2023-08-10a,ed9c163b5e9e4197970dd5de7413f413_20230708t16_23_utc.txt
Speaker 0,"Ah, ok.  ¿Y por qué motivo decís eso Angie?",2023-07-08a-2023-08-10a,ed9c163b5e9e4197970dd5de7413f413_20230708t16_23_utc.txt
Speaker 1,Porque me quedé sin trabajo.,2023-07-08a-2023-08-10a,ed9c163b5e9e4197970dd5de7413f413_20230708t16_23_utc.txt
Speaker 0,"Ah, ok.  Ah, vale Angie.  Es totalmente entendible.  Igualmente nosotros quedaremos súper atentos ante cualquier inquietud.  Esperamos más adelante poder contar con tu participación en la universidad.  ¿Listo?  Ah, dale.  Muchísimas gracias.  Dale Angie.  Buen día.",2023-07-08a-2023-08-10a,ed9c163b5e9e4197970dd5de7413f413_20230708t16_23_utc.txt
Speaker 1,Igualmente.,2023-07-08a-2023-08-10a,ed9c163b5e9e4197970dd5de7413f413_20230708t16_23_utc.txt
Speaker 0,"Muy buenos días.  Hablo con Daniela Lozada.  Habla con Andreji Lozano de la Universidad Javeriana de Cali.  ¿Cómo está?  Bueno, me alegra saberlo.  El motivo de mi llamada es porque conocemos su interés en la especialización en gestión de las artes y la cultura.  Me gustaría brindarle más información.  ¿Tiene disponibilidad para atenderme en el momento?  Entiendo.  Bueno, me gusta que le envíe la información por WhatsApp.",2023-07-08a-2023-08-10a,f19a391518c34852b04cd1f0f61810f6_20230708t15_16_utc.txt
Speaker 1,"Bueno, gracias.",2023-07-08a-2023-08-10a,f19a391518c34852b04cd1f0f61810f6_20230708t15_16_utc.txt
Speaker 0,"Bueno, que tenga un excelente día.  Hasta luego.",2023-07-08a-2023-08-10a,f19a391518c34852b04cd1f0f61810f6_20230708t15_16_utc.txt
Speaker 0,"Buenas tardes, soy Mariana de Cali, le habla Angie, ¿en qué le puedo ayudar?",2023-07-08a-2023-08-10a,f1d92c8046a547debf2e6862d92e7194_20230810t20_21_utc.txt
Speaker 1,"Hola, buenas tardes.  Mira, para comunicarme, ¿qué pena con la facultad de salud?",2023-07-08a-2023-08-10a,f1d92c8046a547debf2e6862d92e7194_20230810t20_21_utc.txt
Speaker 0,"Debes comunicarte a la otra línea, tres veintiuno ochenta y dos cero cero.",2023-07-08a-2023-08-10a,f1d92c8046a547debf2e6862d92e7194_20230810t20_21_utc.txt
Speaker 1,¿Cuál me dijiste?  ¿La extensión de pronto?,2023-07-08a-2023-08-10a,f1d92c8046a547debf2e6862d92e7194_20230810t20_21_utc.txt
Speaker 0,"No, debes comunicarte a la tres veintiuno ochenta y dos cero cero.  en la opción cinco, te contestan del call center y ya te pueden transferir.",2023-07-08a-2023-08-10a,f1d92c8046a547debf2e6862d92e7194_20230810t20_21_utc.txt
Speaker 1,"Ah, tres veintiuno ocho ocho veinte, me dijiste, qué pena.",2023-07-08a-2023-08-10a,f1d92c8046a547debf2e6862d92e7194_20230810t20_21_utc.txt
Speaker 0,Tres veintiuno ochenta y dos cero cero.,2023-07-08a-2023-08-10a,f1d92c8046a547debf2e6862d92e7194_20230810t20_21_utc.txt
Speaker 1,"Ah, ok, listo.  Gracias.",2023-07-08a-2023-08-10a,f1d92c8046a547debf2e6862d92e7194_20230810t20_21_utc.txt
Speaker 0,Bueno.,2023-07-08a-2023-08-10a,f1d92c8046a547debf2e6862d92e7194_20230810t20_21_utc.txt
Speaker 0,¿Cómo te encuentras el día de hoy?,2023-07-08a-2023-08-10a,f21ac66a5a054b4da2c2f08c464d5204_20230708t15_45_utc.txt
Speaker 1,"Sí, gracias.",2023-07-08a-2023-08-10a,f21ac66a5a054b4da2c2f08c464d5204_20230708t15_45_utc.txt
Speaker 0,Don Gabriel me comunicó con usted para validar si aún se encuentra interesada en tomar el curso de preparación para el examen del TOEFL que inicia el veintidós de agosto.  Las sesiones se darán en línea los días lunes y miércoles de siete de la noche a nueve de la noche con una duración total de treinta y dos horas.  Mi llamada es para consultar y confirmar si aún se encuentra interesado.,2023-07-08a-2023-08-10a,f21ac66a5a054b4da2c2f08c464d5204_20230708t15_45_utc.txt
Speaker 1,"Estoy interesado, chico, pero no en ese horario.  Es posible en otro horario.",2023-07-08a-2023-08-10a,f21ac66a5a054b4da2c2f08c464d5204_20230708t15_45_utc.txt
Speaker 0,"No, no, señor.  No, señor.  Solo disponemos de ese horario por.  el.  momento.",2023-07-08a-2023-08-10a,f21ac66a5a054b4da2c2f08c464d5204_20230708t15_45_utc.txt
Speaker 1,"Vale, entonces no puedo hacer el curso.",2023-07-08a-2023-08-10a,f21ac66a5a054b4da2c2f08c464d5204_20230708t15_45_utc.txt
Speaker 0,Muchísimas gracias por atender mi llamada.  Que tenga un feliz día.  Hasta luego.,2023-07-08a-2023-08-10a,f21ac66a5a054b4da2c2f08c464d5204_20230708t15_45_utc.txt
Speaker 0,"Aló, buenas tardes.  Hablo con la señorita Pilar.",2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 1,"Sí, con ella.",2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 0,Hablas con Luis Carlos de la Universidad Adriana de Cali.  ¿Cómo estás?,2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 1,"Muy bien, gracias.",2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 0,"Ah, bueno, me alegra.  El motivo de mis llamadas es porque estás interesada en un curso de diseño de la experiencia del usuario.  Quería saber si ya conoces la información o en qué te puedo asesorar.",2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 1,"No, no la conozco, pero me cogiste ahora en un momento.  Acabé de llegar aquí a la casa.",2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 0,Ok.,2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 1,"Y necesito enviar unos documentos, entonces, ¿será que tú me puedes llamar luego?",2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 0,"¿Te parece si te envío la información a tu correo y a tu WhatsApp?  Ah, perfecto.  Y tú me dices más o menos cuándo me puedo volver a contactar contigo para saber tu decisión.",2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 1,"El lunes, yo creo, porque tenga más tiempo el fin de semana de poder revisar el tema, ¿listo?",2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 0,"El lunes listo.  ¿A qué hora, disculpa?",2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 1,"En las horas de la mañana, tranquilo.",2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 0,"Bueno, pues, hasta luego, que estés muy bien.",2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 1,"Bueno, muchas gracias.  Con mucho gusto.",2023-07-08a-2023-08-10a,f2413c74320445f9bc224e8e0be8e29e_20230810t23_05_utc.txt
Speaker 0,"Buenos días.  Hola, buenos días.",2023-07-08a-2023-08-10a,f446710fa4ce4815be9cfcde511289cc_20230708t14_26_utc.txt
Speaker 1,"Hola, hola, hola.  Hola, hola.",2023-07-08a-2023-08-10a,f446710fa4ce4815be9cfcde511289cc_20230708t14_26_utc.txt
Speaker 0,Buenos días.,2023-07-08a-2023-08-10a,f446710fa4ce4815be9cfcde511289cc_20230708t14_26_utc.txt
Speaker 0,Muy buenos días.  Me comunico con el señor Álex Romero.,2023-07-08a-2023-08-10a,f4e346d6967441f38394c75fdb892f35_20230810t13_57_utc.txt
Speaker 1,"Sí, cuéntame.",2023-07-08a-2023-08-10a,f4e346d6967441f38394c75fdb892f35_20230810t13_57_utc.txt
Speaker 0,"Señor Álex, le habla Brigitte Osorio.  Yo le estoy llamando de la Universidad Javeriana Cali porque usted está interesado en el Diploma de Derecho de Tránsito.  Queremos saber si continúa con ese interés.",2023-07-08a-2023-08-10a,f4e346d6967441f38394c75fdb892f35_20230810t13_57_utc.txt
Speaker 1,"¿Me podría hablar más de eso, por favor?",2023-07-08a-2023-08-10a,f4e346d6967441f38394c75fdb892f35_20230810t13_57_utc.txt
Speaker 0,"Bueno, el diplomado está para iniciar el dieciocho de agosto.  Es online.  Las clases son en vivo.  Debes de conectarte los días viernes de cinco a nueve y treinta y sábados de ocho a una y treinta.  Tiene una intensidad horaria de ciento veinte horas y el valor de la inversión del diplomado es de dos millones seis cincuenta.",2023-07-08a-2023-08-10a,f4e346d6967441f38394c75fdb892f35_20230810t13_57_utc.txt
Speaker 1,"Ok, perfecto, pero esto lo pueden preguntar, es que no me da por los horarios, yo soy policía y a mí antes.  para que me den los espacios para poder participar, tengo que primero hacer la solicitud, solicito que se hace cada seis meses o cada dos semestralmente, pero no me da para poderme comprometer teniendo en cuenta que es virtual.  pero si de pronto si me comparten tendría que estar pendiente nuevamente de la página porque como me avisan en este momento ya no puedo posibilitar.",2023-07-08a-2023-08-10a,f4e346d6967441f38394c75fdb892f35_20230810t13_57_utc.txt
Speaker 0,bueno yo te puedo enviar la información al correo para que la tengas y puedas.  pues como hacer la solicitud con tiempo este diplomado se ofrece más o menos cada tres meses.,2023-07-08a-2023-08-10a,f4e346d6967441f38394c75fdb892f35_20230810t13_57_utc.txt
Speaker 1,"Bueno, pero yo tengo un correo aquí que me dice que no recibe correos comerciales.  Tengo Ale Romero.  Ale Romero.  Ale Romero.  Ale Romero.",2023-07-08a-2023-08-10a,f4e346d6967441f38394c75fdb892f35_20230810t13_57_utc.txt
Speaker 0,"Alex Romero.  Pero dieciséis.  Listo, yo te voy a enviar la información para que entonces la tengas presente.",2023-07-08a-2023-08-10a,f4e346d6967441f38394c75fdb892f35_20230810t13_57_utc.txt
Speaker 1,Vale.,2023-07-08a-2023-08-10a,f4e346d6967441f38394c75fdb892f35_20230810t13_57_utc.txt
Speaker 0,"Bueno, que estés muy bien.  Hasta luego.  Hasta luego.",2023-07-08a-2023-08-10a,f4e346d6967441f38394c75fdb892f35_20230810t13_57_utc.txt
Speaker 1,Muchas gracias.,2023-07-08a-2023-08-10a,f4e346d6967441f38394c75fdb892f35_20230810t13_57_utc.txt
Speaker 0,"Muy buenas tardes, me comunico con el señor Armando González. No señora, está equivocado. Estoy llamando de la Universidad Javeriana Cali, o es el señor Fabián.",2023-07-08a-2023-08-10a,f702e25a60df40d290bee4fd4c51ae9d_20230810t20_02_utc.txt
Speaker 1,"Sí, correcto, así es.",2023-07-08a-2023-08-10a,f702e25a60df40d290bee4fd4c51ae9d_20230810t20_02_utc.txt
Speaker 0,"Fabián, ok, es que me he dejado mal relacionado al nombre.",2023-07-08a-2023-08-10a,f702e25a60df40d290bee4fd4c51ae9d_20230810t20_02_utc.txt
Speaker 0,"Señor Fabián, yo le estoy llamando de la Universidad Javeriana Cali porque usted mostró interés en el Diplomado de Derecho de Tránsito.",2023-07-08a-2023-08-10a,f702e25a60df40d290bee4fd4c51ae9d_20230810t20_02_utc.txt
Speaker 0,"Entonces, quiero saber si continúa con este interés y si desea que le ponga la información.",2023-07-08a-2023-08-10a,f702e25a60df40d290bee4fd4c51ae9d_20230810t20_02_utc.txt
Speaker 1,"Ah, mire, lo que pasa es que ya tengo un viaje programado y no puedo asistir de pronto más adelante. con el mayor gusto.",2023-07-08a-2023-08-10a,f702e25a60df40d290bee4fd4c51ae9d_20230810t20_02_utc.txt
Speaker 0,"Ah, ok. Bueno, en una próxima apertura le estaremos enviando la información. Listo, perfecto.",2023-07-08a-2023-08-10a,f702e25a60df40d290bee4fd4c51ae9d_20230810t20_02_utc.txt
Speaker 1,Mil gracias.,2023-07-08a-2023-08-10a,f702e25a60df40d290bee4fd4c51ae9d_20230810t20_02_utc.txt
Speaker 0,"Bueno, hasta luego.",2023-07-08a-2023-08-10a,f702e25a60df40d290bee4fd4c51ae9d_20230810t20_02_utc.txt
Speaker 1,Hasta luego.,2023-07-08a-2023-08-10a,f702e25a60df40d290bee4fd4c51ae9d_20230810t20_02_utc.txt
Speaker 0,"Hola, buena tarde.",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 1,"Sí, buenas.",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 0,Sería tan amable con Andrés Betancourt.,2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 1,"Sí, con él habla.",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 0,"Hola, con Rosa María de la Cruz de la Universidad Fabriana de Cali. ¿Cómo se encuentra el día de hoy?",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 1,"Bien, gracias a Dios, todo tranquilo.",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 0,"Andrés le contactó porque queremos validar su interés en el diploma en desarrollo de habilidades para ejercer la psicoterapia, del cual solicitó información anteriormente, ¿es correcto?",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 1,"A ver, sí, ajá. ¿De qué es? Sí, sí, de psicoterapia, sí. ¿Y de qué se trata el curso?",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 0,"Le comento, pues el diplomado está para iniciar el veintinueve de septiembre y estaría finalizando el dos de diciembre. Se va a dar bajo modalidad en línea los días viernes de cinco de la tarde a nueve y media de la noche y los sábados de ocho de la mañana a una y media de la tarde. La duración total del diplomado son ciento ochenta horas Y la inversión que debe realizar es de dos millones novecientos noventa y seis mil pesos. Si cancela antes del quince de septiembre, estaría obteniendo un beneficio por pronto pago y el valor del programa le estaría quedando en dos millones setecientos mil ochocientos veintiocho pesos. Este valor lo puede cancelar en efectivo, en tarjeta débito, tarjeta crédito, puede realizar convenio o carta empresarial. o también puede financiar el valor del programa. Adicionalmente, si desea, le puedo compartir el enlace para que valide directamente el contenido programático del curso y pueda revisar si es afín a lo que está requiriendo.",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 1,"Ah, bueno, sí, pues me encantaría saber por dónde me lo envías, ¿por WhatsApp o por mail?",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 0,"Me indica si desea, le puedo enviar la información por ambos medios o por donde le facilite a usted revisar.",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 1,"Pues envíamelo al mail, por favor. ¿Puede ser?",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 0,"Listo, me permite y validamos su correo electrónico registrado. El correo que tenemos acá es gmd.andresbetancur arroba gmail punto com, ¿correcto?",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 1,"Sí, correcto. Ajá, sí, sí, así es.",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 0,"Dentro de ese mismo correo van unos, pues un número de WhatsApp, en dado caso de que tenga algún tipo de duda o inquietud, puede comunicarla por ese medio, ¿listos?",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 1,"Ah, bueno, listo, dale.",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 0,¿Algo más en lo que le pueda colaborar?,2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 1,"No, pues me gustaría ver el programa. y bueno, pues ya con eso decido.",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 0,"Sí, señor, muchísimas gracias.",2023-07-08a-2023-08-10a,f73f834f7ce54ca9b4177c2e557b09dd_20230810t20_57_utc.txt
Speaker 0,"Aló. Aló, muy buenos días. Por favor, Valentina Toro.",2023-07-08a-2023-08-10a,f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt
Speaker 1,¿Con ella?,2023-07-08a-2023-08-10a,f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt
Speaker 0,"Muy buenos días, Valentina. Sebastián Velázquez de la Universidad Javeriana de Cali. ¿Cómo estás? Hola, Sebastián. Bien. ¿Tú cómo vas? Muy bien. Gracias por preguntar, Valentina. El motivo de mi llamada es porque sabemos que estás interesada en nuestra maestría en final. ¿Correcto?",2023-07-08a-2023-08-10a,f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt
Speaker 1,Sí.,2023-07-08a-2023-08-10a,f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt
Speaker 0,"Perfecto. Valentina, tú ya tuviste previo acceso a la información de este programa.",2023-07-08a-2023-08-10a,f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt
Speaker 1,"No, no, mira, pues realmente, no te cuento, yo voy a comenzar ya el próximo mes a desempeñarme en un cargo de gerencia de administración y finanzas, pero después realmente no es como por mi experiencia, ¿cierto? Pero sí quisiera pues como materializar y reforzar un poquito en esa parte. pues como de finanzas. Básicamente quisiera como pedirte si me puedes compartir el plan de estudios, ¿cierto?, los costos, la periodicidad, pues me imagino que es presencial y hay que ir hasta allá, ¿cierto? Más o menos, pues, ¿cómo funciona? ¿Cómo para yo poder ir revisando el tema? Porque la idea sería como para el otro año.",2023-07-08a-2023-08-10a,f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt
Speaker 0,"Ah, ok, perfecto. Dale, Valentina, no te preocupes. Entonces, vamos a hacer lo siguiente. Ya mismo, tanto el correo electrónico como el trueno de WhatsApp, te va a llegar toda esa información que me acabas de solicitar, ¿sí? Ok. Pero bueno, recomendación, Valentina, por favor, valía los enlaces que te voy a enviar desde un computador, porque si los abres desde el celular, no te mostrará la información completa, ¿sí? Ahí vas a encontrar plan de estudios, perfil de los docentes, perfil del egresado, vas a ver también el tema de la beca, que verifico, necesito que verifiques, por favor, el tema de la beca, y también el tema de financiación, ahí vas a encontrar todo. Entonces, valida. Cualquier duda que te genere, me escribes y nos estaremos comunicando nuevamente, Valentina, para solucionar posibles dudas. ¿Listo?",2023-07-08a-2023-08-10a,f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt
Speaker 1,"Listo, Sebastián, perfecto.",2023-07-08a-2023-08-10a,f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt
Speaker 0,"Dale, súper bien. Muchas gracias.",2023-07-08a-2023-08-10a,f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt
Speaker 1,"Es con todo el gusto, Valentina. Ya en cinco minutos llegará toda la información y quedaré súper atento. Que tengas un buen día. ¿Listo?",2023-07-08a-2023-08-10a,f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt
Speaker 0,"Dale, igualmente.",2023-07-08a-2023-08-10a,f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt
Speaker 1,"Gracias, que estés bien. Dale, hasta luego.",2023-07-08a-2023-08-10a,f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt
Speaker 0,Hasta luego.,2023-07-08a-2023-08-10a,f7c666816bba4300956a7cb7361f016c_20230708t14_48_utc.txt
Speaker 0,¿Aló?,2023-07-08a-2023-08-10a,f8ac1e730c1b40168dd80fb67cd1d0e4_20230810t16_25_utc.txt
Speaker 1,¿Aló?,2023-07-08a-2023-08-10a,f8ac1e730c1b40168dd80fb67cd1d0e4_20230810t16_25_utc.txt
Speaker 0,"Muy buenos días, señora Juana Comaría Ramírez de la Universidad Javeriana Cali. ¿Cómo está?",2023-07-08a-2023-08-10a,f8ac1e730c1b40168dd80fb67cd1d0e4_20230810t16_25_utc.txt
Speaker 1,"Ah, muy bien, señoría. ¿Usted cómo está?",2023-07-08a-2023-08-10a,f8ac1e730c1b40168dd80fb67cd1d0e4_20230810t16_25_utc.txt
Speaker 0,"Muy bien, gracias por preguntar. El motivo de mi llamada, señora Juana, es porque queremos validar si está interesada en la maestría en hábitat sustentable, ya que las inscripciones cierran la próxima semana, cierran el dieciséis de este mes.",2023-07-08a-2023-08-10a,f8ac1e730c1b40168dd80fb67cd1d0e4_20230810t16_25_utc.txt
Speaker 1,"Pues por el momento no, doña María, en este momento no, porque tengo un procedimiento médico pendiente y siempre es delicado y se me cruza con eso.",2023-07-08a-2023-08-10a,f8ac1e730c1b40168dd80fb67cd1d0e4_20230810t16_25_utc.txt
Speaker 0,"Ok, pero de pronto estaría interesada para el próximo año, para el segundo semestre del dos mil veinticuatro.",2023-07-08a-2023-08-10a,f8ac1e730c1b40168dd80fb67cd1d0e4_20230810t16_25_utc.txt
Speaker 1,Pues me tocaría mirar cómo evolucionan las cosas.,2023-07-08a-2023-08-10a,f8ac1e730c1b40168dd80fb67cd1d0e4_20230810t16_25_utc.txt
Speaker 0,"Ah, ok.",2023-07-08a-2023-08-10a,f8ac1e730c1b40168dd80fb67cd1d0e4_20230810t16_25_utc.txt
Speaker 1,Una cirugía visual.,2023-07-08a-2023-08-10a,f8ac1e730c1b40168dd80fb67cd1d0e4_20230810t16_25_utc.txt
Speaker 0,"Ah, listo. Bueno, de todas maneras, hagamos lo siguiente. Le voy a enviar información a su correo electrónico y apenas desee hacer el proceso con nosotros, se puede comunicar. Le dejo mi WhatsApp corporativo. ¿Listo?",2023-07-08a-2023-08-10a,f8ac1e730c1b40168dd80fb67cd1d0e4_20230810t16_25_utc.txt
Speaker 1,"Ah, bueno, sí, señora. Muchas gracias.",2023-07-08a-2023-08-10a,f8ac1e730c1b40168dd80fb67cd1d0e4_20230810t16_25_utc.txt
